datetime,pos_eci_x,pos_eci_y,pos_eci_z,latitude,longitude
5:30:00 PM,6970977.995,-4807061.988,-9558792.855,-48.45341718,173.3519297
5:31:00 PM,7240042.53,-4649256.78,-9436052.965,-47.62746656,174.977561
5:32:00 PM,7504118.406,-4488248.06,-9306811.285,-46.77179993,176.5439651
5:33:00 PM,7763023.667,-4324146.771,-9171156.866,-45.88819252,178.0528041
5:34:00 PM,8016579.915,-4157065.984,-9029183.178,-44.97833817,179.5059173
5:35:00 PM,8264612.442,-3987120.824,-8880988.049,-44.04384737,-179.0947246
5:36:00 PM,8506950.344,-3814428.389,-8726673.588,-43.08624673,-177.74706
5:37:00 PM,8743426.641,-3639107.672,-8566346.125,-42.10697982,-176.44897
5:38:00 PM,8973878.392,-3461279.474,-8400116.131,-41.10740884,-175.1983076
5:39:00 PM,9198146.807,-3281066.326,-8228098.144,-40.08881711,-173.9929208
5:40:00 PM,9416077.358,-3098592.402,-8050410.693,-39.05241205,-172.8306727
5:41:00 PM,9627519.881,-2913983.432,-7867176.209,-37.99932859,-171.7094559
5:42:00 PM,9832328.685,-2727366.619,-7678520.949,-36.93063276,-170.6272053
5:43:00 PM,10030362.65,-2538870.55,-7484574.902,-35.84732545,-169.5819069
5:44:00 PM,10221485.32,-2348625.104,-7285471.705,-34.75034623,-168.571604
5:45:00 PM,10405565.01,-2156761.368,-7081348.547,-33.64057715,-167.5944028
5:46:00 PM,10582474.88,-1963411.543,-6872346.077,-32.5188464,-166.6484743
5:47:00 PM,10752093.03,-1768708.855,-6658608.305,-31.385932,-165.7320564
5:48:00 PM,10914302.58,-1572787.461,-6440282.504,-30.24256521,-164.8434541
5:49:00 PM,11068991.78,-1375782.358,-6217519.11,-29.08943391,-163.9810389
5:50:00 PM,11216054.03,-1177829.289,-5990471.614,-27.92718572,-163.1432479
5:51:00 PM,11355388,-979064.6526,-5759296.46,-26.75643105,-162.3285816
5:52:00 PM,11486897.69,-779625.404,-5524152.937,-25.57774589,-161.535602
5:53:00 PM,11610492.48,-579648.9647,-5285203.067,-24.39167451,-160.76293
5:54:00 PM,11726087.21,-379273.1256,-5042611.496,-23.19873191,-160.0092428
5:55:00 PM,11833602.23,-178635.9533,-4796545.378,-21.99940625,-159.2732706
5:56:00 PM,11932963.45,22124.3059,-4547174.262,-20.79416099,-158.5537943
5:57:00 PM,12024102.42,222869.3206,-4294669.974,-19.58343696,-157.8496416
5:58:00 PM,12106956.34,423460.77,-4039206.499,-18.36765431,-157.1596849
5:59:00 PM,12181468.12,623760.4393,-3780959.861,-17.1472143,-156.4828375
6:00:00 PM,12247586.41,823630.3144,-3520108,-15.92250103,-155.8180512
6:01:00 PM,12305265.65,1022932.678,-3256830.655,-14.69388296,-155.1643129
6:02:00 PM,12354466.12,1221530.202,-2991309.232,-13.46171451,-154.5206417
6:03:00 PM,12395153.89,1419286.047,-2723726.686,-12.22633737,-153.8860866
6:04:00 PM,12427300.95,1616063.951,-2454267.391,-10.98808188,-153.2597231
6:05:00 PM,12450885.13,1811728.327,-2183117.014,-9.747268316,-152.6406507
6:06:00 PM,12465890.19,2006144.355,-1910462.389,-8.504208021,-152.0279905
6:07:00 PM,12472305.79,2199178.075,-1636491.384,-7.259204597,-151.4208822
6:08:00 PM,12470127.51,2390696.479,-1361392.776,-6.012554986,-150.818482
6:09:00 PM,12459356.84,2580567.605,-1085356.117,-4.764550514,-150.2199598
6:10:00 PM,12440001.22,2768660.623,-808571.6082,-3.515477915,-149.6244968
6:11:00 PM,12412073.97,2954845.932,-531229.9631,-2.265620315,-149.0312831
6:12:00 PM,12375594.34,3138995.242,-253522.2809,-1.015258198,-148.4395156
6:13:00 PM,12330587.47,3320981.667,24360.08755,0.235329647,-147.8483952
6:14:00 PM,12277084.36,3500679.813,302225.671,1.485865189,-147.2571248
6:15:00 PM,12215121.89,3677965.86,579883.0098,2.736070221,-146.664907
6:16:00 PM,12144742.75,3852717.652,857140.7876,3.985665426,-146.0709414
6:17:00 PM,12065995.42,4024814.779,1133807.964,5.234369438,-145.4744225
6:18:00 PM,11978934.18,4194138.658,1409693.904,6.481897889,-144.8745374
6:19:00 PM,11883619,4360572.621,1684608.512,7.727962431,-144.2704635
6:20:00 PM,11780115.57,4524001.986,1958362.363,8.972269748,-143.6613657
6:21:00 PM,11668495.2,4684314.146,2230766.83,10.21452052,-143.0463942
6:22:00 PM,11548834.81,4841398.64,2501634.215,11.45440835,-142.424682
6:23:00 PM,11421216.84,4995147.23,2770777.881,12.69161868,-141.7953425
6:24:00 PM,11285729.23,5145453.977,3038012.378,13.9258276,-141.1574665
6:25:00 PM,11142465.33,5292215.316,3303153.572,15.15670063,-140.5101198
6:26:00 PM,10991523.85,5435330.122,3566018.77,16.38389146,-139.8523403
6:27:00 PM,10833008.81,5574699.783,3826426.849,17.60704056,-139.1831357
6:28:00 PM,10667029.42,5710228.269,4084198.377,18.82577375,-138.5014797
6:29:00 PM,10493700.06,5841822.196,4339155.741,20.03970067,-137.8063101
6:30:00 PM,10313140.14,5969390.89,4591123.266,21.24841317,-137.0965251
6:31:00 PM,10125474.09,6092846.452,4839927.336,22.45148352,-136.3709806
6:32:00 PM,9930831.207,6212103.816,5085396.516,23.64846261,-135.6284872
6:33:00 PM,9729345.614,6327080.81,5327361.669,24.83887794,-134.867807
6:34:00 PM,9521156.141,6437698.21,5565656.071,26.02223151,-134.0876506
6:35:00 PM,9306406.237,6543879.796,5800115.53,27.19799758,-133.2866743
6:36:00 PM,9085243.874,6645552.407,6030578.494,28.36562026,-132.4634771
6:37:00 PM,8857821.439,6742645.984,6256886.165,29.52451092,-131.6165983
6:38:00 PM,8624295.637,6835093.628,6478882.609,30.67404549,-130.7445146
6:39:00 PM,8384827.374,6922831.639,6696414.862,31.81356156,-129.8456387
6:40:00 PM,8139581.654,7005799.561,6909333.036,32.9423553,-128.9183172
6:41:00 PM,7888727.46,7083940.227,7117490.423,34.05967825,-127.9608298
6:42:00 PM,7632437.639,7157199.795,7320743.595,35.16473394,-126.9713891
6:43:00 PM,7370888.785,7225527.786,7518952.502,36.25667432,-125.9481416
6:44:00 PM,7104261.115,7288877.12,7711980.572,37.33459615,-124.8891692
6:45:00 PM,6832738.344,7347204.147,7899694.8,38.39753722,-123.7924933
6:46:00 PM,6556507.563,7400468.678,8081965.845,39.44447257,-122.6560794
6:47:00 PM,6275759.105,7448634.01,8258668.116,40.47431068,-121.4778455
6:48:00 PM,5990686.416,7491666.956,8429679.857,41.48588975,-120.2556715
6:49:00 PM,5701485.921,7529537.866,8594883.235,42.47797418,-118.9874127
6:50:00 PM,5408356.89,7562220.644,8754164.419,43.44925128,-117.6709166
6:51:00 PM,5111501.3,7589692.772,8907413.659,44.39832849,-116.3040437
6:52:00 PM,4811123.696,7611935.318,9054525.36,45.32373115,-114.8846931
6:53:00 PM,4507431.049,7628932.959,9195398.156,46.2239011,-113.4108329
6:54:00 PM,4200632.614,7640673.981,9329934.981,47.09719637,-111.8805371
6:55:00 PM,3890939.788,7647150.295,9458043.134,47.94189214,-110.2920271
6:56:00 PM,3578565.959,7648357.438,9579634.345,48.75618344,-108.643721
6:57:00 PM,3263726.366,7644294.579,9694624.831,49.53818968,-106.9342879
6:58:00 PM,2946637.943,7634964.516,9802935.36,50.28596162,-105.1627084
6:59:00 PM,2627519.178,7620373.679,9904491.302,50.99749091,-103.32834
7:00:00 PM,2306589.954,7600532.122,9999222.682,51.67072264,-101.4309865
7:01:00 PM,1984071.404,7575453.516,10087064.23,52.30357111,-99.47096822
7:02:00 PM,1660185.756,7545155.14,10167955.41,52.89393897,-97.44919252
7:03:00 PM,1335156.177,7509657.872,10241840.49,53.43973985,-95.36721911
7:04:00 PM,1009206.626,7468986.171,10308668.56,53.93892433,-93.22731782
7:05:00 PM,682561.6946,7423168.061,10368393.58,54.38950881,-91.03251383
7:06:00 PM,355446.4526,7372235.112,10420974.39,54.7896069,-88.78661593
7:07:00 PM,28086.29479,7316222.419,10466374.76,55.13746237,-86.49422346
7:08:00 PM,-299293.2155,7255168.577,10504563.41,55.43148267,-84.16070809
7:09:00 PM,-626466.5017,7189115.655,10535514.03,55.67027166,-81.79216791
7:10:00 PM,-953208.1292,7118109.164,10559205.28,55.8526603,-79.39535241
7:11:00 PM,-1279292.961,7042198.032,10575620.85,55.97773369,-76.97755943
7:12:00 PM,-1604496.312,6961434.563,10584749.43,56.04485313,-74.54650679
7:13:00 PM,-1928594.106,6875874.408,10586584.71,56.05367202,-72.11018358
7:14:00 PM,-2251363.026,6785576.519,10581125.45,56.0041446,-69.67668801
7:15:00 PM,-2572580.674,6690603.116,10568375.4,55.89652718,-67.25405965
7:16:00 PM,-2892025.719,6591019.639,10548343.35,55.73137155,-64.85011473
7:17:00 PM,-3209478.049,6486894.705,10521043.09,55.50951124,-62.47229255
7:18:00 PM,-3524718.931,6378300.058,10486493.45,55.23204114,-60.12752038
7:19:00 PM,-3837531.15,6265310.526,10444718.22,54.90029188,-57.82210235
7:20:00 PM,-4147699.167,6148003.963,10395746.19,54.51580004,-55.56163577
7:21:00 PM,-4455009.266,6026461.196,10339611.11,54.08027593,-53.3509565
7:22:00 PM,-4759249.697,5900765.973,10276351.65,53.59557014,-51.19411251
7:23:00 PM,-5060210.829,5771004.903,10206011.4,53.06364029,-49.09436367
7:24:00 PM,-5357685.288,5637267.397,10128638.84,52.48651908,-47.05420396
7:25:00 PM,-5651468.102,5499645.604,10044287.26,51.86628461,-45.07540204
7:26:00 PM,-5941356.844,5358234.35,9953014.794,51.20503344,-43.15905569
7:27:00 PM,-6227151.771,5213131.074,9854884.333,50.50485697,-41.30565544
7:28:00 PM,-6508655.959,5064435.757,9749963.491,49.76782124,-39.51515361
7:29:00 PM,-6785675.441,4912250.855,9638324.561,48.99595013,-37.78703515
7:30:00 PM,-7058019.341,4756681.23,9520044.467,48.19121187,-36.12038746
7:31:00 PM,-7325500.003,4597834.075,9395204.709,47.35550864,-34.51396711
7:32:00 PM,-7587933.123,4435818.842,9263891.306,46.49066884,-32.96626192
7:33:00 PM,-7845137.875,4270747.164,9126194.737,45.59844187,-31.47554748
7:34:00 PM,-8096937.036,4102732.783,8982209.881,44.68049491,-30.03993748
7:35:00 PM,-8343157.106,3931891.466,8832035.949,43.73841146,-28.65742796
7:36:00 PM,-8583628.431,3758340.93,8675776.416,42.77369129,-27.32593539
7:37:00 PM,-8818185.317,3582200.758,8513538.95,41.78775159,-26.04332897
7:38:00 PM,-9046666.145,3403592.316,8345435.339,40.7819289,-24.80745773
7:39:00 PM,-9268913.485,3222638.672,8171581.414,39.75748178,-23.61617268
7:40:00 PM,-9484774.198,3039464.511,7992096.965,38.71559398,-22.46734479
7:41:00 PM,-9694099.55,2854196.046,7807105.664,37.65737784,-21.35887923
7:42:00 PM,-9896745.306,2666960.933,7616734.978,36.58387806,-20.28872636
7:43:00 PM,-10092571.84,2477888.186,7421116.078,35.4960754,-19.25489
7:44:00 PM,-10281444.21,2287108.081,7220383.753,34.39489052,-18.25543336
7:45:00 PM,-10463232.29,2094752.074,7014676.315,33.28118775,-17.28848309
7:46:00 PM,-10637810.81,1900952.705,6804135.505,32.15577876,-16.35223167
7:47:00 PM,-10805059.48,1705843.508,6588906.393,31.01942617,-15.44493855
7:48:00 PM,-10964863.07,1509558.923,6369137.279,29.87284692,-14.56493022
7:49:00 PM,-11117111.46,1312234.195,6144979.593,28.71671563,-13.71059947
7:50:00 PM,-11261699.75,1114005.288,5916587.787,27.55166763,-12.88040393
7:51:00 PM,-11398528.3,915008.7912,5684119.233,26.37830196,-12.0728642
7:52:00 PM,-11527502.85,715381.819,5447734.109,25.19718412,-11.2865615
7:53:00 PM,-11648534.52,515261.9221,5207595.295,24.00884872,-10.52013509
7:54:00 PM,-11761539.91,314786.9906,4963868.253,22.81380188,-9.772279508
7:55:00 PM,-11866441.17,114095.1591,4716720.922,21.61252358,-9.041741631
7:56:00 PM,-11963166.01,-86675.28814,4466323.594,20.40546978,-8.327317678
7:57:00 PM,-12051647.78,-287386.0129,4212848.804,19.19307446,-7.627850178
7:58:00 PM,-12131825.52,-487898.718,3956471.205,17.97575151,-6.942224929
7:59:00 PM,-12203643.98,-688075.2428,3697367.449,16.75389649,-6.269367974
8:00:00 PM,-12267053.68,-887777.6582,3435716.07,15.52788831,-5.60824262
8:01:00 PM,-12322010.92,-1086868.362,3171697.355,14.29809074,-4.957846494
8:02:00 PM,-12368477.83,-1285210.173,2905493.223,13.06485397,-4.317208672
8:03:00 PM,-12406422.41,-1482666.426,2637287.098,11.8285159,-3.685386855
8:04:00 PM,-12435818.5,-1679101.067,2367263.784,10.58940349,-3.061464621
8:05:00 PM,-12456645.85,-1874378.745,2095609.337,9.347834027,-2.444548735
8:06:00 PM,-12468890.11,-2068364.906,1822510.938,8.104116236,-1.833766522
8:07:00 PM,-12472542.84,-2260925.887,1548156.761,6.858551465,-1.228263298
8:08:00 PM,-12467601.52,-2451929.007,1272735.846,5.611434734,-0.627199853
8:09:00 PM,-12454069.56,-2641242.655,996437.9693,4.363055785,-0.029749984
8:10:00 PM,-12431956.29,-2828736.39,719453.5095,3.113700086,0.56490193
8:11:00 PM,-12401276.93,-3014281.02,441973.3196,1.863649808,1.157563323
8:12:00 PM,-12362052.64,-3197748.699,164188.5936,0.613184788,1.749035809
8:13:00 PM,-12314310.43,-3379013.009,-113709.2645,-0.637416531,2.340117522
8:14:00 PM,-12258083.2,-3557949.055,-391528.7726,-1.887876163,2.931605455
8:15:00 PM,-12193409.7,-3734433.541,-669078.5029,-3.137915645,3.524297789
8:16:00 PM,-12120334.49,-3908344.863,-946167.2132,-4.387255105,4.118996228
8:17:00 PM,-12038907.91,-4079563.191,-1222603.979,-5.635612318,4.71650834
8:18:00 PM,-11949186.08,-4247970.548,-1498198.325,-6.882701741,5.317649932
8:19:00 PM,-11851230.82,-4413450.896,-1772760.358,-8.128233541,5.923247433
8:20:00 PM,-11745109.62,-4575890.211,-2046100.892,-9.371912584,6.534140329
8:21:00 PM,-11630895.6,-4735176.569,-2318031.586,-10.61343739,7.15118363
8:22:00 PM,-11508667.46,-4891200.214,-2588365.071,-11.85249908,7.775250384
8:23:00 PM,-11378509.42,-5043853.64,-2856915.076,-13.08878019,8.407234251
8:24:00 PM,-11240511.17,-5193031.663,-3123496.561,-14.32195356,9.048052128
8:25:00 PM,-11094767.79,-5338631.495,-3387925.84,-15.55168106,9.698646842
8:26:00 PM,-10941379.7,-5480552.811,-3650020.712,-16.77761226,10.3599899
8:27:00 PM,-10780452.59,-5618697.823,-3909600.585,-17.9993831,11.03308431
8:28:00 PM,-10612097.35,-5752971.343,-4166486.597,-19.21661437,11.71896747
8:29:00 PM,-10436429.98,-5883280.852,-4420501.746,-20.42891017,12.41871407
8:30:00 PM,-10253571.52,-6009536.561,-4671471.004,-21.63585624,13.13343913
8:31:00 PM,-10063647.97,-6131651.477,-4919221.445,-22.83701819,13.864301
8:32:00 PM,-9866790.197,-6249541.457,-5163582.36,-24.03193961,14.61250437
8:33:00 PM,-9663133.835,-6363125.271,-5404385.374,-25.22014004,15.37930335
8:34:00 PM,-9452819.215,-6472324.655,-5641464.567,-26.40111281,16.16600447
8:35:00 PM,-9235991.251,-6577064.367,-5874656.58,-27.57432278,16.97396955
8:36:00 PM,-9012799.345,-6677272.237,-6103800.737,-28.73920378,17.80461851
8:37:00 PM,-8783397.286,-6772879.218,-6328739.148,-29.89515613,18.65943197
8:38:00 PM,-8547943.14,-6863819.434,-6549316.823,-31.04154373,19.53995353
8:39:00 PM,-8306599.144,-6950030.223,-6765381.775,-32.1776912,20.44779168
8:40:00 PM,-8059531.592,-7031452.183,-6976785.128,-33.30288074,21.38462122
8:41:00 PM,-7806910.723,-7108029.211,-7183381.217,-34.4163488,22.35218399
8:42:00 PM,-7548910.602,-7179708.543,-7385027.688,-35.51728274,23.35228881
8:43:00 PM,-7285709.002,-7246440.789,-7581585.602,-36.60481717,24.38681029
8:44:00 PM,-7017487.277,-7308179.967,-7772919.521,-37.67803029,25.4576864
8:45:00 PM,-6744430.243,-7364883.539,-7958897.609,-38.73594014,26.56691444
8:46:00 PM,-6466726.046,-7416512.431,-8139391.722,-39.77750077,27.716545
8:47:00 PM,-6184566.034,-7463031.071,-8314277.491,-40.80159846,28.9086737
8:48:00 PM,-5898144.626,-7504407.406,-8483434.414,-41.80704805,30.14543008
8:49:00 PM,-5607659.178,-7540612.925,-8646745.935,-42.79258951,31.42896335
8:50:00 PM,-5313309.844,-7571622.681,-8804099.527,-43.75688474,32.76142435
8:51:00 PM,-5015299.442,-7597415.308,-8955386.767,-44.69851499,34.1449432
8:52:00 PM,-4713833.312,-7617973.033,-9100503.413,-45.61597886,35.58160222
8:53:00 PM,-4409119.176,-7633281.692,-9239349.474,-46.50769123,37.0734035
8:54:00 PM,-4101366.993,-7643330.736,-9371829.28,-47.37198329,38.62223061
8:55:00 PM,-3790788.816,-7648113.241,-9497851.547,-48.20710411,40.22980437
8:56:00 PM,-3477598.644,-7647625.912,-9617329.441,-49.01122377,41.89763231
8:57:00 PM,-3162012.278,-7641869.084,-9730180.638,-49.78243874,43.62695205
8:58:00 PM,-2844247.167,-7630846.725,-9836327.379,-50.51877961,45.41866913
8:59:00 PM,-2524522.265,-7614566.428,-9935696.525,-51.21822153,47.27329022
9:00:00 PM,-2203057.873,-7593039.413,-10028219.61,-51.87869781,49.19085323
9:01:00 PM,-1880075.492,-7566280.511,-10113832.87,-52.49811675,51.17085652
9:02:00 PM,-1555797.67,-7534308.16,-10192477.33,-53.0743819,53.2121899
9:03:00 PM,-1230447.845,-7497144.392,-10264098.8,-53.60541579,55.31307111
9:04:00 PM,-904250.1953,-7454814.812,-10328647.91,-54.08918686,57.47099167
9:05:00 PM,-577429.484,-7407348.587,-10386080.21,-54.52373928,59.68267661
9:06:00 PM,-250210.9023,-7354778.425,-10436356.11,-54.90722485,61.94406258
9:07:00 PM,77180.08399,-7297140.546,-10479440.97,-55.23793631,64.25029864
9:08:00 PM,404517.8903,-7234474.667,-10515305.11,-55.51434077,66.59577317
9:09:00 PM,731576.9688,-7166823.965,-10543923.81,-55.73511191,68.97416908
9:10:00 PM,1058131.964,-7094235.056,-10565277.36,-55.89915965,71.37854804
9:11:00 PM,1383957.866,-7016757.955,-10579351.04,-56.00565576,73.80146208
9:12:00 PM,1708830.17,-6934446.047,-10586135.15,-56.05405407,76.23508917
9:13:00 PM,2032525.027,-6847356.048,-10585625.02,-56.04410408,78.67138699
9:14:00 PM,2354819.398,-6755547.966,-10577821.01,-55.97585742,81.10225786
9:15:00 PM,2675491.212,-6659085.061,-10562728.48,-55.84966645,83.51971643
9:16:00 PM,2994319.512,-6558033.798,-10540357.84,-55.66617541,85.91605168
9:17:00 PM,3311084.615,-6452463.807,-10510724.5,-55.42630433,88.28397525
9:18:00 PM,3625568.258,-6342447.828,-10473848.88,-55.13122695,90.61674937
9:19:00 PM,3937553.749,-6228061.667,-10429756.39,-54.78234348,92.90828943
9:20:00 PM,4246826.119,-6109384.14,-10378477.41,-54.38124998,95.15323835
9:21:00 PM,4553172.269,-5986497.02,-10320047.27,-53.92970553,97.34701204
9:22:00 PM,4856381.114,-5859484.982,-10254506.24,-53.42959869,99.48581704
9:23:00 PM,5156243.731,-5728435.54,-10181899.47,-52.88291463,101.5666431
9:24:00 PM,5452553.505,-5593438.994,-10102277,-52.29170377,103.5872347
9:25:00 PM,5745106.267,-5454588.36,-10015693.68,-51.65805291,105.5460453
9:26:00 PM,6033700.437,-5311979.312,-9922209.171,-50.98405938,107.4421796
9:27:00 PM,6318137.164,-5165710.113,-9821887.895,-50.27180846,109.2753279
9:28:00 PM,6598220.459,-5015881.547,-9714798.973,-49.52335429,111.0456957
9:29:00 PM,6873757.335,-4862596.853,-9601016.193,-48.7407042,112.7539336
9:30:00 PM,7144557.937,-4705961.649,-9480617.957,-47.92580617,114.4010674
9:31:00 PM,7410435.672,-4546083.862,-9353687.223,-47.08053937,115.9884336
9:32:00 PM,7671207.343,-4383073.655,-9220311.45,-46.20670727,117.5176185
9:33:00 PM,7926693.266,-4217043.347,-9080582.541,-45.3060331,118.9904038
9:34:00 PM,8176717.403,-4048107.34,-8934596.772,-44.38015721,120.408718
9:35:00 PM,8421107.478,-3876382.036,-8782454.734,-43.43063614,121.7745946
9:36:00 PM,8659695.097,-3701985.761,-8624261.259,-42.45894292,123.0901356
9:37:00 PM,8892315.864,-3525038.68,-8460125.347,-41.46646858,124.357481
9:38:00 PM,9118809.495,-3345662.716,-8290160.094,-40.45452425,125.5787833
9:39:00 PM,9339019.927,-3163981.466,-8114482.613,-39.42434408,126.7561869
9:40:00 PM,9552795.428,-2980120.116,-7933213.952,-38.37708849,127.8918111
9:41:00 PM,9759988.698,-2794205.352,-7746479.011,-37.31384764,128.9877374
9:42:00 PM,9960456.972,-2606365.277,-7554406.459,-36.23564528,130.045999
9:43:00 PM,10154062.12,-2416729.319,-7357128.64,-35.14344241,131.0685734
9:44:00 PM,10340670.75,-2225428.145,-7154781.486,-34.03814118,132.0573776
9:45:00 PM,10520154.26,-2032593.569,-6947504.421,-32.92058859,133.0142637
9:46:00 PM,10692389,-1838358.459,-6735440.268,-31.79158017,133.941018
9:47:00 PM,10857256.29,-1642856.653,-6518735.146,-30.65186347,134.8393593
9:48:00 PM,11014642.52,-1446222.857,-6297538.373,-29.50214149,135.7109398
9:49:00 PM,11164439.26,-1248592.56,-6072002.362,-28.34307586,136.5573455
9:50:00 PM,11306543.28,-1050101.936,-5842282.516,-27.17528995,137.3800985
9:51:00 PM,11440856.67,-850887.7529,-5608537.121,-25.99937171,138.1806583
9:52:00 PM,11567286.89,-651087.2766,-5370927.234,-24.81587644,138.9604248
9:53:00 PM,11685746.82,-450838.1769,-5129616.58,-23.62532933,139.7207406
9:54:00 PM,11796154.83,-250278.4329,-4884771.429,-22.42822784,140.462894
9:55:00 PM,11898434.86,-49546.23786,-4636560.488,-21.22504401,141.188122
9:56:00 PM,11992516.42,151220.0964,-4385154.786,-20.01622652,141.8976132
9:57:00 PM,12078334.69,351882.2344,-4130727.548,-18.80220269,142.5925106
9:58:00 PM,12155830.54,552301.9125,-3873454.086,-17.58338032,143.2739154
9:59:00 PM,12224950.57,752341.034,-3613511.67,-16.36014945,143.9428892
10:00:00 PM,12285647.15,951861.7646,-3351079.411,-15.13288394,144.6004572
10:01:00 PM,12337878.47,1150726.627,-3086338.133,-13.90194307,145.2476114
10:02:00 PM,12381608.53,1348798.596,-2819470.253,-12.6676729,145.8853133
10:03:00 PM,12416807.2,1545941.193,-2550659.654,-11.43040768,146.5144965
10:04:00 PM,12443450.24,1742018.579,-2280091.555,-10.19047115,147.1360697
10:05:00 PM,12461519.27,1936895.649,-2007952.388,-8.948177688,147.7509193
10:06:00 PM,12471001.85,2130438.126,-1734429.668,-7.703833546,148.3599119
10:07:00 PM,12471891.45,2322512.652,-1459711.861,-6.457737915,148.9638968
10:08:00 PM,12464187.45,2512986.881,-1183988.258,-5.210184008,149.5637089
10:09:00 PM,12447895.16,2701729.568,-907448.8439,-3.961460085,150.1601707
10:10:00 PM,12423025.81,2888610.663,-630284.1635,-2.711850447,150.7540949
10:11:00 PM,12389596.54,3073501.398,-352685.1938,-1.461636412,151.3462869
10:12:00 PM,12347630.37,3256274.376,-74843.21088,-0.211097266,151.9375468
10:13:00 PM,12297156.22,3436803.661,203050.3418,1.039488797,152.5286722
10:14:00 PM,12238208.88,3614964.86,480803.9852,2.28984374,153.1204602
10:15:00 PM,12170828.96,3790635.213,758226.3368,3.539688748,153.7137099
10:16:00 PM,12095062.88,3963693.679,1035126.242,4.788743296,154.3092246
10:17:00 PM,12010962.86,4134021.011,1311312.907,6.036724199,154.9078143
10:18:00 PM,11918586.83,4301499.85,1586596.029,7.283344641,155.5102978
10:19:00 PM,11817998.46,4466014.796,1860785.927,8.528313198,156.1175057
10:20:00 PM,11709267.05,4627452.491,2133693.674,9.77133281,156.730282
10:21:00 PM,11592467.51,4785701.7,2405131.228,11.01209974,157.3494873
10:22:00 PM,11467680.34,4940653.382,2674911.556,12.25030246,157.9760011
10:23:00 PM,11334991.51,5092200.771,2942848.771,13.48562054,158.610724
10:24:00 PM,11194492.44,5240239.444,3208758.254,14.71772342,159.2545812
10:25:00 PM,11046279.96,5384667.397,3472456.783,15.94626917,159.9085243
10:26:00 PM,10890456.18,5525385.115,3733762.66,17.17090313,160.5735347
10:27:00 PM,10727128.47,5662295.636,3992495.836,18.39125653,161.250626
10:28:00 PM,10556409.37,5795304.626,4248478.034,19.60694496,161.9408475
10:29:00 PM,10378416.51,5924320.435,4501532.873,20.81756682,162.6452863
10:30:00 PM,10193272.53,6049254.167,4751485.988,22.02270157,163.3650711
10:31:00 PM,10001105.02,6170019.739,4998165.153,23.22190795,164.1013749
10:32:00 PM,9802046.365,6286533.937,5241400.397,24.41472205,164.8554179
10:33:00 PM,9596233.74,6398716.48,5481024.12,25.60065522,165.6284707
10:34:00 PM,9383808.954,6506490.07,5716871.215,26.77919191,166.4218572
10:35:00 PM,9164918.375,6609780.446,5948779.173,27.94978725,167.2369579
10:36:00 PM,8939712.826,6708516.438,6176588.2,29.11186461,168.0752117
10:37:00 PM,8708347.483,6802630.012,6400141.329,30.26481291,168.9381193
10:38:00 PM,8470981.765,6892056.322,6619284.523,31.40798375,169.827245
10:39:00 PM,8227779.225,6976733.749,6833866.784,32.54068845,170.7442185
10:40:00 PM,7978907.44,7056603.947,7043740.256,33.66219488,171.6907361
10:41:00 PM,7724537.892,7131611.882,7248760.33,34.77172408,172.6685613
10:42:00 PM,7464845.849,7201705.872,7448785.739,35.86844684,173.6795241
10:43:00 PM,7200010.251,7266837.619,7643678.657,36.95148005,174.7255199
10:44:00 PM,6930213.577,7326962.245,7833304.796,38.01988299,175.8085062
10:45:00 PM,6655641.729,7382038.321,8017533.498,39.07265352,176.9304984
10:46:00 PM,6376483.897,7432027.899,8196237.821,40.10872432,178.0935624
10:47:00 PM,6092932.43,7476896.534,8369294.632,41.1269591,179.2998061
10:48:00 PM,5805182.706,7516613.308,8536584.687,42.12614899,-179.4486329
10:49:00 PM,5513432.996,7551150.857,8697992.718,43.10500917,-178.1496026
10:50:00 PM,5217884.325,7580485.383,8853407.51,44.06217588,-176.8009563
10:51:00 PM,4918740.339,7604596.672,9002721.974,44.99620398,-175.400576
10:52:00 PM,4616207.157,7623468.111,9145833.228,45.9055652,-173.9464013
10:53:00 PM,4310493.237,7637086.698,9282642.664,46.78864746,-172.4364638
10:54:00 PM,4001809.227,7645443.048,9413056.013,47.6437553,-170.8689272
10:55:00 PM,3690367.822,7648531.404,9536983.418,48.46911195,-169.2421334
10:56:00 PM,3376383.616,7646349.637,9654339.486,49.26286314,-167.5546552
10:57:00 PM,3060072.956,7638899.251,9765043.355,50.02308318,-165.8053547
10:58:00 PM,2741653.793,7626185.38,9869018.747,50.74778356,-163.9934471
10:59:00 PM,2421345.528,7608216.784,9966194.018,51.43492433,-162.1185688
11:00:00 PM,2099368.866,7585005.843,10056502.21,52.08242878,-160.1808477
11:01:00 PM,1775945.66,7556568.552,10139881.1,52.68820128,-158.1809736
11:02:00 PM,1451298.763,7522924.504,10216273.24,53.25014876,-156.1202664
11:03:00 PM,1125651.866,7484096.881,10285625.98,53.76620542,-154.0007364
11:04:00 PM,799229.3537,7440112.438,10347891.54,54.23436067,-151.8251349
11:05:00 PM,472256.1425,7391001.48,10403027.02,54.65268971,-149.5969891
11:06:00 PM,144957.5292,7336797.848,10450994.43,55.01938601,-147.3206167
11:07:00 PM,-182440.9651,7277538.89,10491760.72,55.33279476,-145.0011176
11:08:00 PM,-509713.7509,7213265.437,10525297.79,55.59144604,-142.6443376
